"filename", "language", "JSON", "Markdown", "Ignore", "JSON with Comments", "Python", "C#", "C++", "XML", "Java", "Shell Script", "Go", "C", "YAML", "Batch", "pip requirements", "Docker", "reStructuredText", "Properties", "JavaScript", "HTML", "Go Checksum File", "Go Module File", "TypeScript", "TypeScript React", "CSS", "comment", "blank", "total"
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/support/re2/util/rune.cc", "C++", 0, 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 30, 259
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/support/re2/util/sparse_array.h", "C++", 0, 0, 0, 0, 0, 0, 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 60, 454
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/support/re2/util/sparse_set.h", "C++", 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 24, 189
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/support/re2/util/stringprintf.cc", "C++", 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 15, 93
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/support/re2/util/strutil.cc", "C++", 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 12, 103
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/support/re2/util/test.h", "C++", 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 51
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/support/re2/util/thread.h", "C++", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 27
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/support/re2/util/utf.h", "C++", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 8, 44
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/support/re2/util/util.h", "C++", 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 32, 155
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/support/re2/util/valgrind.cc", "C++", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 27
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/support/re2/util/valgrind.h", "C++", 0, 0, 0, 0, 0, 0, 3823, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 423, 272, 4518
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/support/re2/variadic_function.h", "C++", 0, 0, 0, 0, 0, 0, 304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 38, 345
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/support/re2/walker-inl.h", "C++", 0, 0, 0, 0, 0, 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 37, 245
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/support/timing.cpp", "C++", 0, 0, 0, 0, 0, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 38, 206
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/support/timing.h", "C++", 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 45
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/support/tinydir.h", "C++", 0, 0, 0, 0, 0, 0, 346, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 23, 400
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/support/tinythread.cpp", "C++", 0, 0, 0, 0, 0, 0, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 43, 304
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/support/tinythread.h", "C++", 0, 0, 0, 0, 0, 0, 376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 255, 84, 715
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/support/utf8.cpp", "C++", 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/support/utf8.h", "C++", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 7, 38
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/support/utf8/checked.h", "C++", 0, 0, 0, 0, 0, 0, 258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 35, 328
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/support/utf8/core.h", "C++", 0, 0, 0, 0, 0, 0, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 62, 330
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/support/utf8/unchecked.h", "C++", 0, 0, 0, 0, 0, 0, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 23, 229
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/support/version.cpp", "C++", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 30
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/support/version.h", "C++", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 18
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/textdetection/characteranalysis.cpp", "C++", 0, 0, 0, 0, 0, 0, 476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 157, 683
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/textdetection/characteranalysis.h", "C++", 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 20, 74
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/textdetection/linefinder.cpp", "C++", 0, 0, 0, 0, 0, 0, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 126, 466
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/textdetection/linefinder.h", "C++", 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 16, 71
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/textdetection/platemask.cpp", "C++", 0, 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 38, 203
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/textdetection/platemask.h", "C++", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 14, 52
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/textdetection/textcontours.cpp", "C++", 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 38, 141
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/textdetection/textcontours.h", "C++", 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 17, 62
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/textdetection/textline.cpp", "C++", 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 37, 137
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/textdetection/textline.h", "C++", 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 15, 60
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/transformation.cpp", "C++", 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 38, 148
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/transformation.h", "C++", 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 14, 57
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/utility.cpp", "C++", 0, 0, 0, 0, 0, 0, 455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 107, 642
"/Users/kadirnacar/github/security/alpr/openalpr/src/openalpr/utility.h", "C++", 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 35, 126
"/Users/kadirnacar/github/security/alpr/openalpr/src/plate_push.py", "Python", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 14
"/Users/kadirnacar/github/security/alpr/openalpr/src/statedetection/featurematcher.cpp", "C++", 0, 0, 0, 0, 0, 0, 267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 67, 401
"/Users/kadirnacar/github/security/alpr/openalpr/src/statedetection/featurematcher.h", "C++", 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 22, 82
"/Users/kadirnacar/github/security/alpr/openalpr/src/statedetection/line_segment.cpp", "C++", 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 32, 162
"/Users/kadirnacar/github/security/alpr/openalpr/src/statedetection/line_segment.h", "C++", 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 18, 68
"/Users/kadirnacar/github/security/alpr/openalpr/src/statedetection/state_detector.cpp", "C++", 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 11, 53
"/Users/kadirnacar/github/security/alpr/openalpr/src/statedetection/state_detector.h", "C++", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 13, 56
"/Users/kadirnacar/github/security/alpr/openalpr/src/statedetection/state_detector_impl.cpp", "C++", 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 21, 83
"/Users/kadirnacar/github/security/alpr/openalpr/src/statedetection/state_detector_impl.h", "C++", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 11, 50
"/Users/kadirnacar/github/security/alpr/openalpr/src/tclap/Arg.h", "C++", 0, 0, 0, 0, 0, 0, 350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 274, 92, 716
"/Users/kadirnacar/github/security/alpr/openalpr/src/tclap/ArgException.h", "C++", 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 28, 208
"/Users/kadirnacar/github/security/alpr/openalpr/src/tclap/ArgTraits.h", "C++", 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 13, 94
"/Users/kadirnacar/github/security/alpr/openalpr/src/tclap/CmdLine.h", "C++", 0, 0, 0, 0, 0, 0, 342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 193, 89, 624
"/Users/kadirnacar/github/security/alpr/openalpr/src/tclap/CmdLineInterface.h", "C++", 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 28, 152
"/Users/kadirnacar/github/security/alpr/openalpr/src/tclap/CmdLineOutput.h", "C++", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 15, 76
"/Users/kadirnacar/github/security/alpr/openalpr/src/tclap/Constraint.h", "C++", 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 11, 73
"/Users/kadirnacar/github/security/alpr/openalpr/src/tclap/DocBookOutput.h", "C++", 0, 0, 0, 0, 0, 0, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 25, 271
"/Users/kadirnacar/github/security/alpr/openalpr/src/tclap/HelpVisitor.h", "C++", 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 15, 82
"/Users/kadirnacar/github/security/alpr/openalpr/src/tclap/IgnoreRestVisitor.h", "C++", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 11, 57
"/Users/kadirnacar/github/security/alpr/openalpr/src/tclap/MultiArg.h", "C++", 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 42, 437
"/Users/kadirnacar/github/security/alpr/openalpr/src/tclap/MultiSwitchArg.h", "C++", 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 31, 213
"/Users/kadirnacar/github/security/alpr/openalpr/src/tclap/OptionalUnlabeledTracker.h", "C++", 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 19, 73
"/Users/kadirnacar/github/security/alpr/openalpr/src/tclap/StandardTraits.h", "C++", 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 32, 225
"/Users/kadirnacar/github/security/alpr/openalpr/src/tclap/StdOutput.h", "C++", 0, 0, 0, 0, 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 24, 268
"/Users/kadirnacar/github/security/alpr/openalpr/src/tclap/SwitchArg.h", "C++", 0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 31, 258
"/Users/kadirnacar/github/security/alpr/openalpr/src/tclap/UnlabeledMultiArg.h", "C++", 0, 0, 0, 0, 0, 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 31, 296
"/Users/kadirnacar/github/security/alpr/openalpr/src/tclap/UnlabeledValueArg.h", "C++", 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 32, 335
"/Users/kadirnacar/github/security/alpr/openalpr/src/tclap/ValueArg.h", "C++", 0, 0, 0, 0, 0, 0, 206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 181, 38, 425
"/Users/kadirnacar/github/security/alpr/openalpr/src/tclap/ValuesConstraint.h", "C++", 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 25, 145
"/Users/kadirnacar/github/security/alpr/openalpr/src/tclap/VersionVisitor.h", "C++", 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 16, 84
"/Users/kadirnacar/github/security/alpr/openalpr/src/tclap/Visitor.h", "C++", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 11, 55
"/Users/kadirnacar/github/security/alpr/openalpr/src/tclap/XorHandler.h", "C++", 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 26, 164
"/Users/kadirnacar/github/security/alpr/openalpr/src/tclap/ZshCompletionOutput.h", "C++", 0, 0, 0, 0, 0, 0, 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 26, 311
"/Users/kadirnacar/github/security/alpr/openalpr/src/tests/catch.hpp", "C++", 0, 0, 0, 0, 0, 0, 8114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 379, 1708, 10201
"/Users/kadirnacar/github/security/alpr/openalpr/src/tests/test_api.cpp", "C++", 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20, 96
"/Users/kadirnacar/github/security/alpr/openalpr/src/tests/test_config.cpp", "C++", 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24, 67
"/Users/kadirnacar/github/security/alpr/openalpr/src/tests/test_regex.cpp", "C++", 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 108
"/Users/kadirnacar/github/security/alpr/openalpr/src/tests/test_utility.cpp", "C++", 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 14, 66
"/Users/kadirnacar/github/security/alpr/openalpr/src/video/logging_videobuffer.h", "C++", 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 51
"/Users/kadirnacar/github/security/alpr/openalpr/src/video/videobuffer.cpp", "C++", 0, 0, 0, 0, 0, 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 48, 220
"/Users/kadirnacar/github/security/alpr/openalpr/src/video/videobuffer.h", "C++", 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 38, 119
"/Users/kadirnacar/github/security/alpr/webservice/README.md", "Markdown", 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 107
"/Users/kadirnacar/github/security/alpr/webservice/openalpr_web.py", "Python", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 42
"/Users/kadirnacar/github/security/babel.config.json", "JSON with Comments", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/kadirnacar/github/security/local_modules/fisheyegl/Gruntfile.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 24, 4, 61
"/Users/kadirnacar/github/security/local_modules/fisheyegl/README.md", "Markdown", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 70
"/Users/kadirnacar/github/security/local_modules/fisheyegl/dist/fisheyegl.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 410, 0, 0, 0, 0, 0, 0, 9, 72, 491
"/Users/kadirnacar/github/security/local_modules/fisheyegl/example/index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 1, 103
"/Users/kadirnacar/github/security/local_modules/fisheyegl/example/main.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 7, 22, 117
"/Users/kadirnacar/github/security/local_modules/fisheyegl/example/urlHash.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 2, 11, 43
"/Users/kadirnacar/github/security/local_modules/fisheyegl/package.json", "JSON", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32
"/Users/kadirnacar/github/security/local_modules/fisheyegl/src/fisheyegl.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 223, 0, 0, 0, 0, 0, 0, 10, 58, 291
"/Users/kadirnacar/github/security/local_modules/fisheyegl/src/shaders.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/Users/kadirnacar/github/security/local_modules/fisheyegl/src/shaders/fragment.glfs.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 27
"/Users/kadirnacar/github/security/local_modules/fisheyegl/src/shaders/fragment2.glfs.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 32
"/Users/kadirnacar/github/security/local_modules/fisheyegl/src/shaders/fragment3.glfs.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 30
"/Users/kadirnacar/github/security/local_modules/fisheyegl/src/shaders/method1.glfs.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 1, 0, 31
"/Users/kadirnacar/github/security/local_modules/fisheyegl/src/shaders/method2.glfs.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 1, 0, 31
"/Users/kadirnacar/github/security/local_modules/fisheyegl/src/shaders/vertex.glvs.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 14
"/Users/kadirnacar/github/security/mocks/data/Camera/index.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/kadirnacar/github/security/mocks/data/Settings/index.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/kadirnacar/github/security/mocks/data/User/index.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/kadirnacar/github/security/model/v3/model.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/kadirnacar/github/security/nx.json", "JSON", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/Users/kadirnacar/github/security/package-lock.json", "JSON", 15614, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15615
"/Users/kadirnacar/github/security/package.json", "JSON", 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 101
"/Users/kadirnacar/github/security/packages/database/.eslintrc.json", "JSON with Comments", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 19
"/Users/kadirnacar/github/security/packages/database/README.md", "Markdown", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/Users/kadirnacar/github/security/packages/database/project.json", "JSON", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
